feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,anomaly
0.103743669838,0.1403449442,0.106488839748,0.0497985153765,0.221901236797,0.208974909515,0.140299906279,0.108349900596,0.64696969697,0.414279696714,0.108021003078,0.420968882603,0.0872166988644,0.0312253687911,0.238807492266,0.278847598161,0.108888888889,0.295510513355,0.478949738279,0.170225115045,0
0.117563538265,0.382144064931,0.112777278695,0.0534040296925,0.467364809967,0.178976749893,0.0508903467666,0.0747514910537,0.331818181818,0.400800336984,0.0447582835416,0.364833804809,0.0425481788626,0.0138177580043,0.299384709522,0.114894703638,0.0432828282828,0.176794847509,0.209770923622,0.11546646767,0
0.204884282266,0.315522489009,0.193559532859,0.106299045599,0.259637085854,0.0847494018772,0.0869025304592,0.11083499006,0.230303030303,0.141322662174,0.0583740720623,0.12877917256,0.050605475192,0.0211954471253,0.257300200564,0.052302700754,0.052095959596,0.169823830271,0.196262734283,0.0432265107859,0
0.0969283922571,0.257693608387,0.103655587036,0.0453870625663,0.487225783154,0.373964787436,0.733364573571,0.217445328032,0.530808080808,0.642375737152,0.0781821473837,0.184273338048,0.0531498845592,0.0202989178144,0.266376584968,0.629434914531,0.767171717172,0.629285849593,0.479653289807,0.299331149897,0
0.274456907568,0.229286438958,0.259691797388,0.152279957582,0.412386025097,0.101098092142,0.0855904404873,0.142345924453,0.267676767677,0.138374052233,0.0453738910013,0.113375176803,0.0336427460774,0.0215316456169,0.212428187783,0.0252350767567,0.0400252525253,0.164084106838,0.206253165982,0.034934980584,0
0.0902550996261,0.166723030098,0.103655587036,0.0426299045599,0.408052721856,0.410158885958,0.201640112465,0.142743538767,0.425252525253,0.839090143218,0.150172007967,0.108734087694,0.113603166376,0.0348114860347,0.526804228847,0.686664463604,0.143207070707,0.334533055503,0.246637023696,0.726724983762,0
0.252212598798,0.230300980724,0.244627185405,0.13887592789,0.352893382685,0.150021471075,0.0790065604499,0.112922465209,0.333333333333,0.193344566133,0.0503349628825,0.146923620934,0.0463176742214,0.0240531343038,0.106774994051,0.119701384925,0.0461111111111,0.150880848646,0.0841166207013,0.0486851015021,0
0.309953144967,0.0415962123774,0.304885633336,0.176330858961,0.690349372574,0.26170173609,0.161129334583,0.325844930417,0.678282828283,0.346461668071,0.108129639689,0.144492574257,0.0892899213118,0.0482781033922,0.397287282864,0.196307867936,0.0293434343434,0.156071225611,0.25099904317,0.182040545583,0
0.27824317289,0.280351707812,0.272268675282,0.153891834571,0.421684571635,0.23335991657,0.0911199625117,0.115059642147,0.332323232323,0.210825610783,0.0557667934094,0.162393917963,0.0481081845168,0.0253045398003,0.121698337696,0.107834890498,0.052297979798,0.154934646713,0.135053751337,0.0674792366265,0
0.211510246581,0.380791342577,0.207449381522,0.109437963945,0.519725557461,0.227716091037,0.107567947516,0.110984095427,0.394949494949,0.423125526537,0.0773492667029,0.400857496464,0.0621966734203,0.0332799151286,0.29428561716,0.111214588278,0.065303030303,0.14218602008,0.144622052119,0.106449428575,0
0.300960764826,0.207981061887,0.29507290443,0.159703075292,0.498059041257,0.411385804552,0.273898781631,0.34726640159,0.445454545455,0.401432181971,0.0631902951295,0.144934582744,0.0366583423644,0.0115017239512,0.172723255261,0.251584702737,0.100505050505,0.261981435878,0.189367929307,0.128111051228,0
0.237540820673,0.20087926953,0.229147951075,0.127168610817,0.402636092805,0.160327587265,0.0972586691659,0.0925944333996,0.514646464646,0.204717775906,0.0418613072605,0.197754596888,0.0322291853178,0.0174785860239,0.144678247272,0.119175654159,0.0506818181818,0.133112331881,0.166572859796,0.059153158382,0
0.254579014624,0.408860331417,0.248704305162,0.136839872747,0.316782522344,0.23026194712,0.140932521087,0.186133200795,0.439393939394,0.296545914069,0.0674633351439,0.252342644979,0.0681336286105,0.0264252014389,0.183533331067,0.170321747229,0.0682575757576,0.244932752415,0.164602915518,0.123274325277,0
0.362487576317,0.187013865404,0.359201160943,0.215652173913,0.546808702717,0.351266793448,0.233505154639,0.351093439364,0.533333333333,0.284330244313,0.14484881405,0.0833185997171,0.144041841398,0.0671612520032,0.129007036747,0.314447081443,0.11202020202,0.307444591779,0.230596048855,0.136333485345,0
0.361541009986,0.483936422049,0.35090871398,0.220233297985,0.335018506816,0.204527329612,0.0726804123711,0.146968190855,0.315656565657,0.183235046335,0.0943690023538,0.165929985856,0.0717146492013,0.0503513274237,0.107250909338,0.11962628053,0.0283080808081,0.163023299867,0.182473124332,0.0690338985393,0
0.297647782668,0.170781197159,0.282979752609,0.1731495228,0.188859799585,0.0956076314337,0.0764058106842,0.131610337972,0.164646464646,0.0678180286436,0.106536302734,0.175212164074,0.0915987372191,0.0551888501638,0.0940952510453,0.0610448523448,0.0342929292929,0.204963061186,0.0395114538189,0.0186628525628,0
0.306166879644,0.290497125465,0.295833045401,0.174591728526,0.447503836779,0.191000552113,0.0931115276476,0.138170974155,0.291919191919,0.150379106992,0.0664493934456,0.223833097595,0.063233284644,0.0344005767672,0.1417887616,0.0950671433292,0.0472727272727,0.177419965903,0.154190352901,0.0318602048008,0
0.246059917649,0.274940818397,0.234952663949,0.130477200424,0.468267581475,0.157014907061,0.0583411433927,0.146172962227,0.424242424242,0.345197978096,0.092196270143,0.254331683168,0.0778871978514,0.032943716637,0.126457490567,0.0716345720552,0.0285606060606,0.287743890888,0.201469015591,0.0868261404309,0
0.132803256188,0.345958741968,0.126598023633,0.0640509013786,0.449309379796,0.103153180786,0.0160004686036,0.0394483101392,0.146464646465,0.398904802022,0.0809342748506,0.371905940594,0.0647882014795,0.024744208981,0.320121018459,0.0929642202662,0.013404040404,0.0994506535329,0.142511397535,0.164870168456,0
0.21860949406,0.10585052418,0.21111187893,0.114146341463,0.335831001174,0.17136985461,0.098313027179,0.166500994036,0.282828282828,0.334035383319,0.0434546442151,0.0395376591231,0.0338312208453,0.0167128005708,0.150933133902,0.0829753357166,0.0427525252525,0.130403485509,0.121404851691,0.0572184680016,0
0.0,0.125803178898,0.0,0.0,0.581114020042,0.172688792099,0.0,0.0,0.439393939394,0.594355518113,0.0407749411552,0.253668670438,0.0375064788201,0.00566120904449,0.288166706326,0.0644996545198,0.0,0.0,0.263240839759,0.110733385846,0
0.246059917649,0.365573216097,0.231013751641,0.133700954401,0.248262164846,0.0644132261824,0.0558341143393,0.087972166998,0.342929292929,0.143428812131,0.0292956726417,0.267591937765,0.0200725627857,0.0147142873152,0.114457626542,0.028885150359,0.0269949494949,0.128755446107,0.0926999493443,0.022014012686,0
0.13701547636,0.327696990193,0.139313108977,0.0656627783669,0.432156721134,0.237991534262,0.144189315839,0.150546719682,0.44696969697,0.279275484414,0.0249139960167,0.19046145686,0.0363285115205,0.00927907836787,0.249685555971,0.148015741881,0.0764898989899,0.210645955673,0.115495018855,0.0924229233172,0
0.16607506271,0.32397700372,0.16322299772,0.0816967126193,0.426649814932,0.203668486596,0.0701733833177,0.0596918489066,0.584343434343,0.312763268745,0.0881767155531,0.259414780764,0.072798379117,0.030496938726,0.199952408471,0.149743142969,0.0727272727273,0.16317484372,0.270417065346,0.0883117062587,0
0.220502626722,0.29151166723,0.21684748808,0.114103923648,0.555836417803,0.252499846635,0.16565135895,0.173210735586,0.374242424242,0.32097725358,0.070432735832,0.286598302687,0.0658719313952,0.0258088375377,0.232076690349,0.156577642924,0.0743686868687,0.264822883122,0.109303765408,0.101750894794,0
0.254579014624,0.298613459587,0.243383318361,0.137094379639,0.290150762842,0.149592049568,0.0619259606373,0.0954771371769,0.273737373737,0.225358045493,0.00304182509506,0.118060466761,0.00430664844744,0.00452934078947,0.0592854471904,0.0617207919007,0.0294696969697,0.105285091873,0.0651207294422,0.0159335572046,0
0.206304131762,0.390598579642,0.198258586138,0.107317073171,0.315608919383,0.142230538004,0.12026710403,0.0943836978131,0.215656565657,0.322872788543,0.044504798117,0.13832655587,0.0395797012675,0.0179455283733,0.25155522317,0.100024033406,0.0616919191919,0.121898086759,0.109725896325,0.054661912856,0
0.132329973023,0.24619546838,0.129293068896,0.0622269353128,0.461045409407,0.198331390712,0.101546391753,0.0883697813121,0.264646464646,0.435762426285,0.105558573239,0.235104314003,0.0937661970504,0.0300113186826,0.412584559948,0.203292576682,0.0687373737374,0.193786702027,0.350762649856,0.129320232716,0
0.267357660088,0.37368955022,0.265081887914,0.142905620361,0.421594294484,0.311391939145,0.249531396439,0.299254473161,0.340909090909,0.436815501264,0.0836139779106,0.318864922207,0.0920699241389,0.025547349822,0.380630247816,0.286658455253,0.128813131313,0.434741428301,0.190775032363,0.172608929978,0
0.344502816035,0.336151504904,0.373436528229,0.206320254507,0.232373386296,0.625483099196,0.703608247423,0.387574552684,0.325252525253,0.584035383319,0.0910012674271,0.249690594059,0.124487584225,0.04192768744,0.121868307441,0.542313816205,0.362373737374,0.434173138852,0.250154781336,0.417520003317,0
0.167021629041,0.354413256679,0.171722755857,0.0808907741251,0.537780987632,0.340224526103,0.151733833177,0.152485089463,0.435353535354,0.586773378265,0.0804273040014,0.331462164074,0.0605004005089,0.0244827212653,0.345616480267,0.264502658696,0.115934343434,0.292479636295,0.210896606067,0.203736716278,0
0.082587912348,0.206966520122,0.0832699882524,0.0370731707317,0.563058589871,0.192104778848,0.0968134957826,0.0956262425447,0.297474747475,0.555391743892,0.0199167119319,0.0499911598303,0.0281298591151,0.00404185297666,0.222592378557,0.149292516598,0.082297979798,0.197007008903,0.129425339112,0.100576261349,0
0.234227838516,0.399729455529,0.226245594638,0.125174973489,0.406698564593,0.181307895221,0.0779756326148,0.0998011928429,0.317171717172,0.252316764954,0.0725330436357,0.124314886846,0.0585685341375,0.0335974359262,0.207023149879,0.17137320876,0.0463383838384,0.146069331313,0.068919907694,0.102303663474,0
0.0931894552511,0.204599256003,0.103310068413,0.0431389183457,0.379073756432,0.321820747193,0.217033739456,0.114711729622,0.123737373737,0.456402695872,0.0730400144849,0.136735325318,0.118880459878,0.0189354461541,0.565557330795,0.49079220116,0.233914141414,0.437204015912,0.224545505713,0.162589997651,0
0.209617113919,0.0375380453162,0.204201506461,0.110201484624,0.371039090006,0.145604564137,0.0822867853796,0.130367793241,0.306565656566,0.235256950295,0.0106101756292,0.0222109264498,0.0163030674268,0.00690701123277,0.147091817656,0.0979211103434,0.0382323232323,0.122371661299,0.0782067878651,0.0452993933364,0
0.355861612002,0.0399053094352,0.348904705964,0.210901378579,0.518822785953,0.277651677811,0.207169634489,0.28717693837,0.40202020202,0.296124684078,0.0656889371718,0.109794908062,0.0551759883146,0.0324767742875,0.0715572628072,0.0789196983807,0.0727777777778,0.227315779504,0.157848820848,0.0660973149261,0
0.302380614322,0.225904633074,0.292377859167,0.173913043478,0.16719328338,0.16523526164,0.189597000937,0.13916500994,0.182828282828,0.174178601516,0.0189751946406,0.172339108911,0.0219573104651,0.0146769319273,0.142978549818,0.228677862228,0.125176767677,0.196628149271,0.0590701863004,0.109904232826,0
0.325098206257,0.253635441326,0.308548130744,0.188844114528,0.317956125305,0.128765106435,0.0332708528585,0.0567097415507,0.279797979798,0.188289806234,0.0387470577585,0.109596004243,0.034773594685,0.0207471824699,0.0981065370364,0.051949710097,0.023047979798,0.0911915135442,0.0645578882197,0.0280944681674,0
0.384258601922,0.225904633074,0.38552968005,0.225238600212,0.563058589871,0.494816268941,0.266635426429,0.424155069583,0.475252525253,0.309814658804,0.115661778019,0.156426803395,0.0960750129576,0.0617073653618,0.247917870619,0.297398383753,0.0809090909091,0.427732525099,0.220183486239,0.141273855423,0
0.246533200814,0.121068650659,0.243867044434,0.132470837752,0.487225783154,0.23222501687,0.066893158388,0.14324055666,0.414141414141,0.310657118787,0.0322288611262,0.100800035361,0.0572963294539,0.015760238178,0.17200938233,0.16754288461,0.0257070707071,0.153324493275,0.263662970676,0.112218951674,0
0.413128875006,0.142712208319,0.402252781425,0.262226935313,0.379073756432,0.230783387522,0.167174320525,0.294880715706,0.381818181818,0.153117101938,0.0724968314322,0.100623231966,0.0572492107619,0.039480909529,0.119114797566,0.0968696488118,0.0423737373737,0.240197007009,0.123937637193,0.0495833506074,0
0.223815608879,0.23537368955,0.213737820469,0.118812301166,0.473684210526,0.127507514876,0.0841611996251,0.129224652087,0.140909090909,0.199873631003,0.122179974651,0.47467291372,0.117843848655,0.0514906667563,0.16538056226,0.0867305554721,0.0672222222222,0.247584769843,0.0803174424495,0.0971560051407,0
0.21056368025,0.192086574231,0.20226660217,0.108716861082,0.395052812133,0.151861848966,0.0820759137769,0.142892644135,0.340404040404,0.18302443134,0.0233206590621,0.140028288543,0.0181878151063,0.0109600708258,0.116259305844,0.0973202751825,0.0362121212121,0.162947527941,0.100298305848,0.0239487030665,0
0.20346443277,0.124450456544,0.201851979822,0.102354188759,0.57569739099,0.289000674805,0.108598875351,0.238369781312,0.359090909091,0.226621735468,0.0821654897701,0.217202970297,0.0515478490317,0.0364738007987,0.32488017133,0.245801664313,0.0552272727273,0.372229588937,0.111414419992,0.0880007738762,0
0.130484168678,0.0764288129861,0.120585999585,0.0615058324496,0.359935000451,0.0663762959328,0.0,0.0,0.425757575758,0.300336983993,0.0316132536665,0.0300123762376,0.0217217170051,0.0101942853728,0.147091817656,0.0255655360952,0.0,0.0,0.209489503011,0.0803311084394,0
0.21056368025,0.25701724721,0.206412825651,0.107953340403,0.510697842376,0.231519538679,0.0475866916589,0.0924950298211,0.295454545455,0.329823083404,0.0625746876697,0.342070367751,0.0556000565424,0.0272283422799,0.168304041881,0.113392615736,0.0292424242424,0.180337185073,0.210193054539,0.0909028094468,0
0.280136305552,0.210010145418,0.27606938014,0.156394485684,0.308206193013,0.23222501687,0.114667291471,0.153479125249,0.362626262626,0.260951979781,0.0372261452109,0.0908327439887,0.0439146209301,0.0183751153348,0.122752150117,0.100474659777,0.0381313131313,0.143663572646,0.185146620138,0.0342785677763,0
0.178380425008,0.177882989516,0.169096814318,0.0898409331919,0.228401191658,0.098184160481,0.0527413308341,0.0391401590457,0.171212121212,0.145745577085,0.0510592069527,0.194218528996,0.0494275078924,0.0204296616723,0.164326749839,0.116847417911,0.0509595959596,0.106308012881,0.124219057804,0.0506197918826,0
0.23280798902,0.167061210687,0.237163983139,0.122714740191,0.564864132888,0.338077418563,0.0869259606373,0.149254473161,0.472222222222,0.598778433024,0.1030961434,0.0648868458274,0.106676718654,0.0340457005816,0.287486827345,0.339156427434,0.0704292929293,0.210267096041,0.329093262791,0.294632616116,0
0.377159354442,0.306391613121,0.373505631954,0.231601272534,0.259546808703,0.298509293908,0.212043111528,0.17703777336,0.345454545455,0.315290648694,0.112438891907,0.342291371994,0.118456391651,0.0609415799088,0.138593330387,0.349370625169,0.133914141414,0.289259329418,0.361315922778,0.292732473778,0
0.353021913011,0.184984781874,0.346762490498,0.210646871686,0.424934549066,0.253726765229,0.198851921275,0.274950298211,0.335353535354,0.22851727043,0.0467499547347,0.0838048090523,0.0642227771757,0.0268921437884,0.135737838665,0.155601285787,0.0786363636364,0.282818715666,0.0936849214836,0.0564238630239,0
0.319892091438,0.277308082516,0.306336811554,0.187274655355,0.242033041437,0.136126617999,0.0675023430178,0.0660536779324,0.208585858586,0.12299915754,0.0501539018649,0.0877828854314,0.0384488526599,0.0273964415257,0.0382431927117,0.102652687235,0.0449494949495,0.110399696912,0.0760961332808,0.0373533435596,0
0.284869137205,0.374365911397,0.274479994472,0.159448568399,0.549517017243,0.17333292436,0.0734770384255,0.131461232604,0.747474747475,0.229780960404,0.111787072243,0.212561881188,0.0997031522405,0.0522564522094,0.180303905905,0.0688557094361,0.0492171717172,0.21841257814,0.304328249001,0.0220485607285,0
0.0585924558663,0.371660466689,0.0655103310068,0.0256203605514,0.373927958834,0.3408379854,0.309512652296,0.107753479125,0.586868686869,0.687657961247,0.0296940068803,0.354004596888,0.0228996843048,0.00636535810743,0.364313152259,0.389851894133,0.195782828283,0.193597272211,0.213992232791,0.376062352307,0
0.130152870462,0.190395671288,0.138138345657,0.0664687168611,0.492642412205,0.431016502055,0.962511715089,0.39050695825,0.751515151515,0.905644481887,0.258193011045,0.509149575672,0.156245582623,0.080403737033,0.314681986606,0.703037221738,1.0,1.0,0.388050880847,1.0,0
0.197311751621,0.113966858302,0.187132886463,0.10112407211,0.405434684481,0.0973866633949,0.0464386129335,0.0887673956262,0.388888888889,0.233572030329,0.0411370631903,0.0931090876945,0.031663761014,0.0162085028334,0.248359791957,0.050567789227,0.030202020202,0.15593862474,0.225108346935,0.0250196923842,0
0.291968384685,0.190395671288,0.286918664916,0.167720042418,0.372032138666,0.201214649408,0.217736644799,0.173111332008,0.384848484848,0.255054759899,0.0577584646026,0.0955843352192,0.0500400508882,0.0298618971307,0.233572424109,0.134572055157,0.0769444444444,0.180640272779,0.278718973378,0.0892790514489,0
0.249372899806,0.278322624281,0.238269642734,0.134379639449,0.306129818543,0.145420526348,0.0910262417994,0.115854870775,0.459595959596,0.25947767481,0.0392902408112,0.137486739745,0.0342552890732,0.0181323053131,0.129346976238,0.100399555382,0.0503535353535,0.150104186399,0.142229976924,0.0549037491536,0
0.466609872687,0.329726073723,0.446479165227,0.31249204666,0.196984743162,0.162106619226,0.120665417057,0.137723658052,0.39595959596,0.0572872788543,0.133043635705,0.37566301273,0.128257079583,0.0743521641844,0.0588095319033,0.182939285607,0.0771717171717,0.210267096041,0.102971801655,0.0215648881334,0
0.240380519665,0.102468718296,0.228387810103,0.129416755037,0.365441906653,0.101312802896,0.0462043111528,0.097564612326,0.267676767677,0.191870261163,0.0256020278834,0.0813958628006,0.0195071384818,0.0120433770765,0.129686915729,0.0566061825938,0.0210656565657,0.118829323736,0.0952327348455,0.0564929591089,0
0.185479672488,0.109908691241,0.17206827448,0.0947189819724,0.203304143721,0.0545978774308,0.00723992502343,0.0327435387674,0.192929292929,0.157329401853,0.0616693825819,0.0886669024045,0.0495217452764,0.0219238771904,0.150559200462,0.0291555261814,0.00463383838384,0.0677401022921,0.119434907413,0.0611569448475,0
0.22570874154,0.354075076091,0.223274134476,0.117200424178,0.507989527851,0.290534323048,0.160332708529,0.18578528827,0.471212121212,0.306866048863,0.14133623031,0.294554455446,0.149319134901,0.0589057112653,0.262433286875,0.163712560459,0.105227272727,0.218223148324,0.367085045309,0.143934054696,0
0.253632448294,0.423063916131,0.249188031235,0.136161187699,0.438476121694,0.251886387338,0.125820056232,0.140258449304,0.24797979798,0.371735467565,0.0664131812421,0.286377298444,0.0564481929982,0.0275458630776,0.327259747765,0.221542944693,0.0789141414141,0.215002841447,0.153486801373,0.153849342896,0
0.378105920772,0.339871491376,0.357335360376,0.231898197243,0.285095242394,0.104717501994,0.045618556701,0.0963717693837,0.229797979798,0.0568660488627,0.0262538475466,0.155763790665,0.0249257880601,0.0183751153348,0.065302376177,0.0430423288371,0.0208787878788,0.121841257814,0.159818765126,0.0215994361759,0
0.180746840835,0.0,0.172621104278,0.090816542948,0.390990340345,0.116495920496,0.0593017806935,0.084393638171,0.162121212121,0.295703454086,0.0221980807532,0.0102103960396,0.0173867973425,0.00873742524253,0.207227113574,0.0568089644606,0.0277525252525,0.101231293806,0.0655428603591,0.0423282616807,0
0.378105920772,0.244842746026,0.362310828554,0.230074231177,0.414552676718,0.182412121956,0.0609653233365,0.187922465209,0.363636363636,0.137742207245,0.0578671012131,0.189356435644,0.0535268340951,0.0326448735333,0.114457626542,0.085979511521,0.0183737373737,0.171869672286,0.0790510496989,0.0280253720824,0
0.252685881963,0.0906323977004,0.242277658766,0.135991516437,0.45292046583,0.154683761732,0.0934161199625,0.183896620278,0.45404040404,0.20197978096,0.0450841933732,0.0674946958982,0.0430193657824,0.019850653159,0.215249685556,0.0717096764503,0.0425,0.23508240197,0.159818765126,0.0467504111217,0
0.193998769464,0.169090294217,0.182572040633,0.0972216330859,0.433059492642,0.11671063125,0.0553655107779,0.12837972167,0.255555555556,0.352358887953,0.0346912909651,0.319306930693,0.0292135890308,0.0229324726652,0.450317843424,0.142382912248,0.0366919191919,0.299867399129,0.322761299038,0.134398794964,0
0.17412087652,0.183970240108,0.163775827517,0.0874231177094,0.318588065361,0.0725108889025,0.0,0.0,0.438383838384,0.206192080876,0.0794495745066,0.345827439887,0.0658719313952,0.0283490039186,0.237957643539,0.0594676600475,0.0,0.0,0.348511284967,0.00370355015685,0
0.0799848549387,0.160297598918,0.0734572593463,0.0355037115589,0.349823959556,0.0717133918165,0.0,0.0,0.334343434343,0.363942712721,0.0394350896252,0.0943909123055,0.0319464731659,0.0085132929148,0.253560866166,0.0432225793853,0.0,0.0,0.270557775651,0.0865152080483,0
0.138340669222,0.282380791343,0.143804851081,0.0674019088017,0.400469441184,0.337463959266,0.306232427366,0.184691848907,0.307575757576,0.657118786858,0.115734202426,0.420084865629,0.111906893465,0.038621735606,0.378930550362,0.644606002343,0.302272727273,0.465997347983,0.435048122925,0.588187333306,0
0.28534242037,0.423063916131,0.264114435768,0.162417815483,0.0891938250429,0.0,0.00373711340206,0.00920477137177,0.169191919192,0.0501263689975,0.0223067173638,0.172781117397,0.0162088300429,0.01407924572,0.0579596831764,0.0,0.00402777777778,0.0350824019701,0.116057860078,0.00253928112433,0
0.275876757064,0.113290497125,0.25913896759,0.154952279958,0.313803376365,0.0563155634624,0.0215393626992,0.0661033797217,0.205050505051,0.239469250211,0.0642404490313,0.139166371994,0.0481081845168,0.027994127733,0.231872726655,0.0308829272689,0.0156060606061,0.14032960788,0.0389486125964,0.0848569020079,0
0.209617113919,0.176192086574,0.20551447723,0.109650053022,0.342692064638,0.190693822465,0.144821930647,0.117345924453,0.0540404040404,0.257160909857,0.0807170016295,0.165266973126,0.053950902323,0.0298245417428,0.191827854642,0.263075675189,0.149368686869,0.324303845425,0.193729948781,0.134364246922,0
0.146670452932,0.182617517754,0.138000138207,0.0738069989396,0.361469712016,0.0845653640881,0.00374179943768,0.0119483101392,0.324747474747,0.221566975569,0.113344196994,0.200627652051,0.0906092446874,0.0366605777384,0.43094129245,0.0732117643524,0.00403282828283,0.0455389278272,0.246214892779,0.0889681190664,0
0.223815608879,0.252959080149,0.21346140557,0.117412513256,0.407240227498,0.128918471259,0.0892455482662,0.160984095427,0.230303030303,0.231465880371,0.0483795038928,0.089573019802,0.0464119116053,0.020653794,0.176496583608,0.0484573557245,0.0499494949495,0.22447433226,0.156019586875,0.0268161905946,0
0.228548440532,0.259722691917,0.217538525327,0.121060445387,0.433962264151,0.111158824612,0.0551312089972,0.0771868787276,0.332323232323,0.165122156698,0.0269418794134,0.34604844413,0.0119681477642,0.0143220557417,0.207974980453,0.0489981073692,0.0392929292929,0.118204205342,0.330781786458,0.0377679200696,0
0.251739315633,0.209333784241,0.242139451316,0.135821845175,0.254310733953,0.163026808171,0.0900656044986,0.0822067594433,0.306565656566,0.100673967987,0.0458808618504,0.105043316832,0.0438203835462,0.0215129679229,0.145596083897,0.149217412203,0.0534595959596,0.121860200796,0.174030505994,0.0286817848901,0
